,UF,Cidade,Nome,Funcao
4865,PR,Borrazópolis,Marcos Piva,Secretário(a) de Saúde
4866,PR,CentenáriodoSul,Rodrigo Almeida Lens,Secretário(a) de Saúde
4867,PR,Chopinzinho,VINICIUS TOURINHO,Secretário(a) de Saúde
4868,PR,CoronelVivida,Jaiana Gubert,Secretário(a) de Saúde
4869,PR,CruzeirodoSul,MONICA ANDREA ANDRADE DA FONSECA FIGUEIREDO,Secretário(a) de Saúde
4870,PR,CruzMachado,Graziela Braun ,Secretário(a) de Saúde
4871,PR,DoutorCamargo,MARCIA DAL POZZO GONZAGA,Secretário(a) de Saúde
4872,PR,EnéasMarques,LEANDRO LEGRAMANTI,Secretário(a) de Saúde
4873,PR,Faxinal,Fernando Decarle de Campos,Secretário(a) de Saúde
4874,PR,Indianópolis,MELISSA LAIS TREVIZAN GENTILIN,Secretário(a) de Saúde
4875,PR,Itapejarad'Oeste,ARAN KLEIN FERNANDES,Secretário(a) de Saúde
4876,PR,JandaiadoSul,Antonio Tadeu Rocco,Secretário(a) de Saúde
4877,PR,Japira,ROSIMARA APARECIDA DE SIQUEIRA,Secretário(a) de Saúde
4878,PR,Leópolis,DULCINEIA DE SOUZA ROCHA,Secretário(a) de Saúde
4879,PR,Mandaguaçu,Isabela Marques Saes Cesar,Secretário(a) de Saúde
4880,PR,MarilândiadoSul,MARIA DOS SANTOS BERÇALINE ,Secretário(a) de Saúde
4881,PR,NovaCantu,Jair Taborda Ribas,Secretário(a) de Saúde
4882,PR,NovaEsperança,IZABEL CRISTINA CANCIAN,Secretário(a) de Saúde
4883,PR,NovaFátima,JOSÉ AUGUSTO FABRI,Secretário(a) de Saúde
4884,PR,Ortigueira,CLEVERTON DONIZETE SOARES ,Secretário(a) de Saúde
4885,PR,Paranavaí,ANDRÉIA MARTINS DE SOUZA VILAR,Secretário(a) de Saúde
4886,PR,PatoBranco,Lilian Brandalize,Secretário(a) de Saúde
4887,PR,PauloFrontin,BRUNA CRISTINA MARKEVICZ ,Secretário(a) de Saúde
4888,PR,Peabiru,Valeska Alves,Secretário(a) de Saúde
4889,PR,Pinhalão,FERNANDA DE OLIVEIRA ARANA,Secretário(a) de Saúde
4890,PR,QuintadoSol,Iris Heloísa Pereira Guerra,Secretário(a) de Saúde
4891,PR,SalgadoFilho,MIRIAN MILITZ DE OLIVEIRA,Secretário(a) de Saúde
4892,PR,SantoInácio,Suelen Sefrian Turcato,Secretário(a) de Saúde
4893,PR,Sertaneja,SILVANA PIROLO GERMANOS VILLA,Secretário(a) de Saúde
4894,PR,TerraRoxa,SILVANA GRACIELE PASLAUSKI CARVALHO,Secretário(a) de Saúde
4895,PR,Toledo,GABRIELA ALMEIDA KUCHARSKI ,Secretário(a) de Saúde
4896,SC,ÁguasdeChapecó,SIMONE AVILA DOS SANTOS,Secretário(a) de Saúde
4897,SC,CaxambudoSul,Ivanor Sigfreddo,Secretário(a) de Saúde
4898,SC,BalneárioPiçarras,Susana Perinotti,Secretário(a) de Saúde
4899,MS,Juti,NIVALDO ALVES DE OLIVEIRA ,Secretário(a) de Saúde
4900,MT,Juara,MAISA FIGUEIREDO DE SOUSA,Secretário(a) de Saúde
4901,PA,Itaituba,Emerson De Oliveira Santos,Secretário(a) de Saúde
4902,MA,JoãoLisboa,WILKA GABRIELLE DE VASCONCELOS,Secretário(a) de Saúde
4903,MA,SítioNovo,ELOIDES RIBEIRO DA CUNHA COELHO,Secretário(a) de Saúde
4904,PI,Batalha,LUANA SALES MACHADO,Secretário(a) de Saúde
4905,PI,BomJesus,KEPPLER GOIS MIRANDA,Secretário(a) de Saúde
4906,PI,CantodoBuriti,CARLOS HENRIQUE MACEDO ALVES,Secretário(a) de Saúde
4907,PI,IpirangadoPiauí,DERISVALDO XAVIER DE SOUSA,Secretário(a) de Saúde
4908,PI,NossaSenhoradosRemédios,AURICELIA GOMES MOTA,Secretário(a) de Saúde
4909,PI,Paulistana,DIOGO CAVALCANTE COELHO,Secretário(a) de Saúde
4910,RN,Baraúna,Dayvid Pereira da Cunha,Secretário(a) de Saúde
4911,PB,Bayeux,Rosiene Sarinho Soares Ribeiro,Secretário(a) de Saúde
4912,SE,DivinaPastora,DAIANE SANTOS DE OLIVEIRA,Secretário(a) de Saúde
4913,SE,SantoAmarodasBrotas,CLEAN HITLER SANTANA COSTA,Secretário(a) de Saúde
4914,SE,Siriri,CAMYLA MOCELIN MOURA OLIVEIRA,Secretário(a) de Saúde
4915,BA,AurelinoLeal,SILVIO REIS JUNIOR,Secretário(a) de Saúde
4916,MG,SãoJosédoJacuri,EVANILDO BATISTA DIAS,Secretário(a) de Saúde
4917,ES,Brejetuba,Bruna Teixeira de Souza,Secretário(a) de Saúde
4918,RJ,PatydoAlferes,Fabiana Cerqueira da Silva Abreu,Secretário(a) de Saúde
4919,RJ,SãoJosédoValedoRioPreto,Elan Venas Morelli,Secretário(a) de Saúde
4920,SP,BragançaPaulista,MARINA DE FÁTIMA DE OLIVEIRA,Secretário(a) de Saúde
4921,PR,Floraí,HUGO DANIEL TOTTI,Secretário(a) de Saúde
4922,PR,NovaEsperançadoSudoeste,CARLA KOERICH CIANELLI,Secretário(a) de Saúde
4923,PR,Pinhão,ALAIN CESAR ABREU,Secretário(a) de Saúde
4924,PR,Pitangueiras,Diego Eduardo Favero,Secretário(a) de Saúde
4925,PR,QuedasdoIguaçu,Quedas do Iguaçú,Secretário(a) de Saúde
4926,SC,ArroioTrinta,PAULO RENATO DE  MORAIS,Secretário(a) de Saúde
4927,SC,SaltoVeloso,RUDI CORNELLI,Secretário(a) de Saúde
4928,RS,Casca,GUSTAVO BACCIN,Secretário(a) de Saúde
4929,RS,Chiapetta,LISANDRO FRANCO PIRES,Secretário(a) de Saúde
4930,RS,Gaurama,ALCIDIR ANTONIO FEDERLE,Secretário(a) de Saúde
4931,RS,Gramado,Jeferson Willian Moschen,Secretário(a) de Saúde
4932,RS,Ibarama,Joditia Mattana,Secretário(a) de Saúde
4933,RS,Ibirapuitã,MARINA CAROLINA MORAIS PAZ,Secretário(a) de Saúde
4934,RS,Miraguaí,Leonir Hardt,Secretário(a) de Saúde
4935,RS,Panambi,MELISSA VIONE ZARDIN,Secretário(a) de Saúde
4936,RS,TrindadedoSul,ROSANE MICHAEL  DOS SANTOS MARTINS,Secretário(a) de Saúde
4937,MT,SantaCarmem,FÁTIMA APARECIDA MALINSKI,Secretário(a) de Saúde
4938,GO,Urutaí,DAIANE DE FATIMA HONORIO B. ALVES,Secretário(a) de Saúde
4939,PA,Irituia,Sônia Marinês Missel Camargo,Secretário(a) de Saúde
4940,RN,Caicó,GEDSON SANTOS,Secretário(a) de Saúde
4941,PR,Juranda,MARCELO FRANCISCO DE MATOS,Secretário(a) de Saúde
4942,PR,SãoCarlosdoIvaí,Rosely Arceli Esperança,Secretário(a) de Saúde
4943,SC,Descanso,CLEBER LUIZ RECH,Secretário(a) de Saúde
4944,RS,Osório,ÂNGELO RENÊ DA ROSA,Secretário(a) de Saúde
4945,RS,Tapes,MARLENE HEIDRICH,Secretário(a) de Saúde
4946,MS,RioVerdedeMatoGrosso, ROBERTO MARTINS DA SILVA  ,Secretário(a) de Saúde
4947,MT,AltoParaguai,ROSILENE PEREIRA GAMA,Secretário(a) de Saúde
4948,AP,FerreiraGomes,PEDRO DO SOCORRO DALMACIO RODRIGUES,Secretário(a) de Saúde
4949,AP,LaranjaldoJari,MARCEL JANDSON MENEZES ,Secretário(a) de Saúde
4950,AP,Santana,ITHIARA GUEDES DAS VIRGENS MADUREIRA,Secretário(a) de Saúde
4951,AP,Tartarugalzinho,Liliane Cordeiro de Abreu,Secretário(a) de Saúde
4952,RN,Barcelona,Ivani Dantas Silva de Souza,Secretário(a) de Saúde
4953,RN,Parnamirim,FRANCISCO JUNIOR DO RÊGO,Secretário(a) de Saúde
4954,RN,Olhod'ÁguadoBorges,KEYLA  LEITE DE QUEIROGA ,Secretário(a) de Saúde
4955,PB,Itatuba,Maria Glaudenice de Melo  Andrade  Martins ,Secretário(a) de Saúde
4956,PB,SerraRedonda,Elisama Azevedo Lima,Secretário(a) de Saúde
4957,BA,Conde,ITANA MENDES BRITO,Secretário(a) de Saúde
4958,MG,ÁguasFormosas,RONILDO VAQUEIRO GUIMARAES,Secretário(a) de Saúde
4959,MG,Alpinópolis,SANDRA MARA MORAIS DA SILVEIRA BORGES,Secretário(a) de Saúde
4960,MG,Alterosa,MARA APARECIDA DE OLIVEIRA MONTEIRO,Secretário(a) de Saúde
4961,MG,BeloVale,NELZY EVA MAIA,Secretário(a) de Saúde
4962,MG,Betim,PATRÍCIA EVANGELISTA DA SILVA PEREIRA,Secretário(a) de Saúde
4963,MG,BiasFortes,GIOVANA CRISTINA SILVA DE OLIVEIRA,Secretário(a) de Saúde
4964,MG,BomJardimdeMinas,KLECIO DE CARVALHO SILVA,Secretário(a) de Saúde
4965,MG,Brumadinho,JUNIOR ARAUJO ALVES,Secretário(a) de Saúde
4966,MG,BuenoBrandão,JÉSSICA PAULA RICIATTI NUNES,Secretário(a) de Saúde
4967,MG,Buenópolis,VALDICK CALIXTO FERREIRA ,Secretário(a) de Saúde
4968,MG,CampinaVerde,ANDERSON FERREIRA DE MELO,Secretário(a) de Saúde
4969,MG,CampoFlorido,ALISON EDUARDO DA SILVA ,Secretário(a) de Saúde
4970,MG,Candeias,DANIELA ALVES FERREIRA,Secretário(a) de Saúde
4971,MG,CarlosChagas,LUDMILA APARECIDA SOARES SOUZA,Secretário(a) de Saúde
4972,MG,CarmodaCachoeira,FRANCISCO CLAUDIO FERREIRA CHAGAS,Secretário(a) de Saúde
4973,MG,CarmodaMata,SUZANETE DOS SANTOS,Secretário(a) de Saúde
4974,MG,ConceiçãodasAlagoas,JOSIANE MENDES DA SILVA,Secretário(a) de Saúde
4975,MG,Congonhas,ALLAN DIEGO FALCI,Secretário(a) de Saúde
4976,MG,ConselheiroPena,Eliane Gonçalves Mattos Bichara,Secretário(a) de Saúde
4977,MG,Cordisburgo,GILMAR ANGELO DE CARVALHO,Secretário(a) de Saúde
4978,MG,Delfinópolis,ELISA CAMPOS PINTO,Secretário(a) de Saúde
4979,MG,Divino,JOSIENE ALVES DE SSOUZA,Secretário(a) de Saúde
4980,MG,DivisaNova,MIRIAN CRISTINA FIGUEIREDO,Secretário(a) de Saúde
4981,MG,DomJoaquim,HUENERSON HENRIQUE CELESTINO,Secretário(a) de Saúde
4982,MG,DoresdeCampos,VIVIANE ELEN SILVA FERREIRA,Secretário(a) de Saúde
4983,MG,Inhapim,ANA ELZA SILVA ARAUJO,Secretário(a) de Saúde
4984,MG,Itamonte,FELIPE RIBEIRO CÂNDIDO ,Secretário(a) de Saúde
4985,MG,Jaboticatubas,ARLEN DE ARAÚJO MARQUES,Secretário(a) de Saúde
4986,MG,LagoaSanta,GILSON URBANO DE ARAUJO,Secretário(a) de Saúde
4987,MG,Laranjal,LEONARDO SOARES RAMOS,Secretário(a) de Saúde
4988,MG,Liberdade,FERNANDA DOS SANTOS SOARES,Secretário(a) de Saúde
4989,MG,MartinhoCampos,SIMONE CAMARGOS,Secretário(a) de Saúde
4990,MG,MateusLeme,BRUNO DINIZ PINTO,Secretário(a) de Saúde
4991,MG,Matipó,EDUARDO MOREIRA  BASTOS,Secretário(a) de Saúde
4992,MG,Miradouro,SALEZIANAE APARECIDA  DE PAIVA,Secretário(a) de Saúde
4993,MG,NovaPonte,CARLOS ANTONIO FONSECA,Secretário(a) de Saúde
4994,MG,Perdizes,KARINE FLAUSINO DIAS,Secretário(a) de Saúde
4995,MG,Pirapetinga,ARANDIR DE SOUZA CARVALHO,Secretário(a) de Saúde
4996,MG,Porteirinha,DJALMA ANTUNES FILHO,Secretário(a) de Saúde
4997,MG,SantaJuliana,GASPAR MODESTO DA SILVA,Secretário(a) de Saúde
4998,MG,SãoRoquedeMinas,DEYSE ELAINE DE FARIA ,Secretário(a) de Saúde
4999,MG,SãoVicentedeMinas,KARINA APARECIDA JULIO,Secretário(a) de Saúde
5000,MG,Sapucaí-Mirim,VIVIANE VIANA SILVA SANTOS,Secretário(a) de Saúde
5001,MG,SenadorFirmino,HERIVELTON JOSE LOPES,Secretário(a) de Saúde
5002,MG,SoledadedeMinas,LUCIO ANTONIO ALVES,Secretário(a) de Saúde
5003,MG,Teixeiras,FABIO DE BRAGA TEIXEIRA,Secretário(a) de Saúde
5004,MG,VoltaGrande,ANDERSON  MENEGUITI PEREIRA,Secretário(a) de Saúde
5005,SP,Aparecida,NILTON NOGUEIRA BARBOSA,Secretário(a) de Saúde
5006,GO,Diorama,RAINEGREISE GARCIA SANTOS,Secretário(a) de Saúde
5007,PI,SãoJulião,CONCEIÇÃO DE MARIA SILVA,Secretário(a) de Saúde
5008,PB,Condado,GERSSIHANE FERNADES LINHARES,Secretário(a) de Saúde
5009,AL,Roteiro,JOSÉ RUBENS SILVA BARROS,Secretário(a) de Saúde
5010,SE,Ribeirópolis,IRENE BARBOZA PORTELA ,Secretário(a) de Saúde
5011,BA,Lençóis,BRUNA NAJARA OLIVEIRA SANTOS ,Secretário(a) de Saúde
5012,SP,SeteBarras,Lineu Pinto,Secretário(a) de Saúde
5013,PR,Arapoti,Andrea Cristina Silva,Secretário(a) de Saúde
5014,SC,GuarujádoSul,FRANCIANE BASEGGIO,Secretário(a) de Saúde
5015,RS,GetúlioVargas,GRACIELE DEBORA POSSENTI,Secretário(a) de Saúde
5016,RS,Não-Me-Toque,MARCO ANTONIO DA COSTA,Secretário(a) de Saúde
5017,RS,Tapera,MARISA DE SOUSA DE VARGAS,Secretário(a) de Saúde
5018,MS,SantaRitadoPardo,MARIA  ANGELICA  BENETASSIO,Secretário(a) de Saúde
5019,MT,Colíder,FRANCIANO RENATO PEREGO,Secretário(a) de Saúde
5020,GO,Aruanã,LEONEL CUPERTINO DE BARROS FILHO,Secretário(a) de Saúde
5021,GO,Rianápolis,MARIA LETICIA GONÇALVES DA SILVA,Secretário(a) de Saúde
5022,AM,Careiro,MARIA DE NAZARE DA SILVA ROCHA,Secretário(a) de Saúde
5023,AM,Japurá,MARIA ROSILENE COELHO MELO DE SOUSA,Secretário(a) de Saúde
5024,AM,Juruá,NADIA MARQUES TEIXEIRA ,Secretário(a) de Saúde
5025,AM,NovaOlindadoNorte,GELCYMARA GAMA MARTINS ,Secretário(a) de Saúde
5026,AM,NovoAirão,JOSE MAURO PINTO DA ROCHA ,Secretário(a) de Saúde
5027,AM,NovoAripuanã,RICARDO BEZERRA DE FREITAS,Secretário(a) de Saúde
5028,AM,Tapauá,CAIO FABIO TORRES DE CASTRO,Secretário(a) de Saúde
5029,TO,Ipueiras,ROSIMAR LOPES SAMPAIO,Secretário(a) de Saúde
5030,TO,Lavandeira,FABIO FEREIRA DE OLIVEIRA ,Secretário(a) de Saúde
5031,MA,TassoFragoso,Alessandro Abreu Soares,Secretário(a) de Saúde
5032,PI,SãoJoãodaSerra,RIVALDA OLIVEIRA ROCHA,Secretário(a) de Saúde
5033,RN,CoronelJoãoPessoa,LUIZ MARCOS ALVES DA COSTA,Secretário(a) de Saúde
5034,RN,RafaelGodeiro,Carmilena Evaristo Jales,Secretário(a) de Saúde
5035,PB,Arara,JOSINELMA LÁZARO DA SILVA COSTA,Secretário(a) de Saúde
5036,PB,Gurinhém,Francisca Natalia Vieira de Lima,Secretário(a) de Saúde
5037,BA,NiloPeçanha,VIVIANE DOS SANTOS PATROCÍNIO,Secretário(a) de Saúde
5038,BA,SerraPreta,ANTONIO MESSIAS SANTIAGO  DE FREITAS,Secretário(a) de Saúde
5039,MG,Araxá,DIANE DUTRA CARDOSO BORGES,Secretário(a) de Saúde
5040,SP,SantaLúcia,Vera Lucia Bergamin Casterete,Secretário(a) de Saúde
5041,PR,BarradoJacaré,Odair Jode Lobo de Carvalho,Secretário(a) de Saúde
5042,PR,Lunardelli,JULIANA MIRTES ANDRADE ,Secretário(a) de Saúde
5043,SC,Armazém,Vanclei da Silva,Secretário(a) de Saúde
5044,SC,Garopaba,GEDSON GISLON,Secretário(a) de Saúde
5045,SC,LebonRégis,ALICE GOMES DA ROCHA,Secretário(a) de Saúde
5046,SC,RiodosCedros,MIRIA ELIETE SCHIMID FLORIANI,Secretário(a) de Saúde
5047,SC,Siderópolis, JANAINA BERTAN,Secretário(a) de Saúde
5048,RS,SantaVitóriadoPalmar,NORIS REGINA DONATO GONZALES ,Secretário(a) de Saúde
5049,MT,AltoBoaVista,REGINALDO ALVES MAGALHÃES,Secretário(a) de Saúde
5050,MT,CanabravadoNorte,GABRIELA  PEREIRA LIMA,Secretário(a) de Saúde
5051,MT,NovaUbiratã,MARCO ANTONIO NORBERTO FELIPE,Secretário(a) de Saúde
5052,MT,PortoEstrela,MARIO APARECIDO DOS SANTOS,Secretário(a) de Saúde
5053,MT,Querência,LUBIANE BOER,Secretário(a) de Saúde
5054,MT,NovaGuarita,Moacir Jacó Taline,Secretário(a) de Saúde
5055,MT,NovaMarilândia,EDICLÉIA NOGUEIRA PEREIRA,Secretário(a) de Saúde
5056,PA,AuroradoPará,Alcione Santana de Oliveira,Secretário(a) de Saúde
5057,PA,NovoRepartimento,Marta Iris Ribeiro de Souza,Secretário(a) de Saúde
5058,CE,Ibiapina,Lyana Carvalho Veras,Secretário(a) de Saúde
5059,CE,Jaguaribe,IANNY DE ASSIS DANTAS,Secretário(a) de Saúde
5060,CE,Mombaça,Liane Evangelista de Alencar,Secretário(a) de Saúde
5061,CE,Pacoti,NARA RIBEIRO CUNHA ,Secretário(a) de Saúde
5062,CE,Saboeiro,FÁTIMA ALINE ARISTIDES MARTINS,Secretário(a) de Saúde
5063,RN,FrutuosoGomes,Maria Madalena Paulo Torres,Secretário(a) de Saúde
5064,RN,Riachuelo,Francisco Caetano de Sena Neto,Secretário(a) de Saúde
5065,RN,Várzea,RAIANA KELLY DE SOUZA SILVA,Secretário(a) de Saúde
5066,PB,LagoadeDentro,ERICA ANDRADE PAULA DA SILVA,Secretário(a) de Saúde
5067,PE,BuenosAires,MARIA YRANUSA CAVALCANTE,Secretário(a) de Saúde
5068,PE,Camutanga,LUCINEIDE DE ANDRADE PEREIRA,Secretário(a) de Saúde
5069,PE,Cedro,JULIA NATERCIA ALVES DE OLIVEIRA,Secretário(a) de Saúde
5070,PE,ChãdeAlegria,Maria do Rosário Pinheiro,Secretário(a) de Saúde
5071,PE,ChãGrande,JAIRO AMORIM PAIVA ,Secretário(a) de Saúde
5072,PE,Cumaru,ANTONIO CLAUDIO BORBA DE PAULA SOARES,Secretário(a) de Saúde
5073,PE,FeiraNova,DARLENE CANDIDO GONZAGA DE LEMOS,Secretário(a) de Saúde
5074,PE,Ferreiros,IVETE LUNA DE LACERDA CORREIA ,Secretário(a) de Saúde
5075,PE,FreiMiguelinho,JOSÉ LUIZ DE MOURA,Secretário(a) de Saúde
5076,PE,Granito,GIULIA REGIS DE QUEIROZ JUSTINO,Secretário(a) de Saúde
5077,PE,Ibimirim,Wellitânia Siqueira,Secretário(a) de Saúde
5078,PE,Ibirajuba,SÓCRATES DA SILVA,Secretário(a) de Saúde
5079,PE,Ingazeira,MARIA JOSÉ BEZERRA,Secretário(a) de Saúde
5080,PE,Itacuruba,Eliane Alzira de Medeiros,Secretário(a) de Saúde
5081,PE,Itaquitinga,DENISE DE OLIVEIRA ALBUQUERQUE,Secretário(a) de Saúde
5082,PE,Machados,MARCELLA DA MOTA PEREIRA,Secretário(a) de Saúde
5083,PE,Passira,FRANCICLEIDE VALÉRIA ANDADRADE SOUSA DOS SANTOS,Secretário(a) de Saúde
5084,PE,Primavera,LUCICLÁUDIA FERREIRA DA SILVA,Secretário(a) de Saúde
5085,PE,Saloá,PAULO CABRAL SILVA JÚNIOR ,Secretário(a) de Saúde
5086,PE,SantaMariadoCambucá,SILVANA MARIA DE LIMA,Secretário(a) de Saúde
5087,PE,Solidão,DAMIANA ALVES SOUSA NOGUEIRA,Secretário(a) de Saúde
5088,PE,Tacaimbó,ILZON DA SILVA SOUZA ,Secretário(a) de Saúde
5089,PE,Tracunhaém,EDLAINE SOARES OLIVEIRA DE BARROS,Secretário(a) de Saúde
5090,PE,Trindade,Acácia Soares Fernandes Gomes,Secretário(a) de Saúde
5091,PE,Tupanatinga,EDILMA ALVES,Secretário(a) de Saúde
5092,MG,SantanadoManhuaçu,ELZILAINE APRECIDA DE SOUZA,Secretário(a) de Saúde
5093,PR,PontaldoParaná,CARMEN CRISTINA MOURA DOS SANTOS,Secretário(a) de Saúde
5094,PR,SãoJoãodoIvaí,ADRIANA CERON DE ALMEIDA,Secretário(a) de Saúde
5095,SC,Garuva,ROGÉRIO MARTINHO THOMAS,Secretário(a) de Saúde
5096,SC,SãoJoãodoSul,REJANE ELIBIO BORBA,Secretário(a) de Saúde
5097,SC,TrezedeMaio,Débora Schueroff Beckhauser ,Secretário(a) de Saúde
5098,RS,VistaAlegre,CLAUDINEIA BATISTA BORBA,Secretário(a) de Saúde
5099,MS,Caarapó,VINICIO DE FARIA E ANDRADE,Secretário(a) de Saúde
5100,MS,Dourados,WALDNO PEREIRA DE LUCENA JUNIOR,Secretário(a) de Saúde
5101,MT,Confresa,ELTON MESSIAS DA SILVA,Secretário(a) de Saúde
5102,MT,Cotriguaçu,PAULINO ALVES DE CARVALHO,Secretário(a) de Saúde
5103,MT,PlanaltodaSerra,ADRIANO ALVES DOS SANTOS,Secretário(a) de Saúde
5104,MT,PontaldoAraguaia,ALINNE KATIUSCIA DOS ANJOS SOUZA,Secretário(a) de Saúde
5105,MT,Ribeirãozinho,RAFAELA FERREIRA RIBEIRO,Secretário(a) de Saúde
5106,MT,SantoAfonso,RONALDO WANDERSON PEREIRA DE MELO,Secretário(a) de Saúde
5107,MT,SãoJosédoXingu,DAIANNE ALVES DE JESUS,Secretário(a) de Saúde
5108,MT,SãoPedrodaCipa,WILSON VIRGINIO DE LIMA,Secretário(a) de Saúde
5109,MT,Tabaporã,GILBERTO REIS CALADO,Secretário(a) de Saúde
5110,AC,Feijó,ERONILDO OLIVEIRA DE SOUSA,Secretário(a) de Saúde
5111,CE,Ararendá,JACIRA ALVES EDUARDO,Secretário(a) de Saúde
5112,RN,SantaMaria,SUERDA MARIA DA CAMÂRA,Secretário(a) de Saúde
5113,PB,Juru,MARIA DAS DORES LAUREANO GALVÃO,Secretário(a) de Saúde
5114,PB,Manaíra, LUIZ ALVES DE LIMA ,Secretário(a) de Saúde
5115,PE,Capoeiras,LYGIA FERNANDA ALMEIDA GALVÃO,Secretário(a) de Saúde
5116,BA,Itapitanga,DANIELA TOLENTINO NASCIMENTO ,Secretário(a) de Saúde
5117,MG,AltoCaparaó,MARCO ANTONIO LOVANTINO,Secretário(a) de Saúde
5118,MG,Angelândia,MARINALVA CORDEIRO DE MACEDO,Secretário(a) de Saúde
5119,MG,Aricanduva,FELISBERTO SANTOS OLIVEIRA,Secretário(a) de Saúde
5120,MG,Berizal,EDIVALDO FARIAS DA SILVA FILHO,Secretário(a) de Saúde
5121,MG,BonitodeMinas,LILIAN PEREIRA DE CARVALHO XAVIER ,Secretário(a) de Saúde
5122,MG,Bugre,MARCELIO TEIXEIRA DA COSTA,Secretário(a) de Saúde
5123,MG,Cantagalo,NATALIA DOS SANTOS LEAL OLIVEIRA,Secretário(a) de Saúde
5124,MG,Catuti,JOSÉ RENILSON DA SILVA COSTA,Secretário(a) de Saúde
5125,MG,CônegoMarinho,KARLA EMANUELLA FERNANDES DA COSTA,Secretário(a) de Saúde
5126,MG,Confins,WESLEI DENIS RAMOS ,Secretário(a) de Saúde
5127,MG,Cuparaque,LEANDRO MOREIRA DA SILVA,Secretário(a) de Saúde
5128,MG,DomBosco,CAMILA ALCIONE FERREIRA SOARES,Secretário(a) de Saúde
5129,MG,FreiLagonegro,ELISETE DE OLIVEIRA ARAUJO,Secretário(a) de Saúde
5130,MG,FrutadeLeite,ELISLÂNIO FLÁVIO BARBOSA ,Secretário(a) de Saúde
5131,MG,Gameleiras,CLAUDILENE VITOR CAMPOS CARDOSO,Secretário(a) de Saúde
5132,MG,Glaucilândia,VALDECIDES DE JESUS NOGUEIRA,Secretário(a) de Saúde
5133,MG,Goianá,LUCIO ALVIM,Secretário(a) de Saúde
5134,MG,Guaraciama,JOSE MARIA FIGUEIREDO SOBRINHO,Secretário(a) de Saúde
5135,MG,Ibiracatu,ALMIR SOLARES DOS REIS,Secretário(a) de Saúde
5136,MG,ImbédeMinas,RITA DE CASSIA SOUZA LEITE,Secretário(a) de Saúde
5137,MG,Indaiabira,MARSICLEIDE DE LACERDA ,Secretário(a) de Saúde
5138,MG,Japonvar,ADEILTON CARDOSO DA SILVA,Secretário(a) de Saúde
5139,MG,JoséGonçalvesdeMinas,VALDENIA LOPES MOTOSO,Secretário(a) de Saúde
5140,MG,JoséRaydan,JOSÉ RABELO NETO,Secretário(a) de Saúde
5141,MG,Luisburgo,WESLEY DA SILVA CAETANO ,Secretário(a) de Saúde
5142,MG,MárioCampos,FABIANA MÁRCIA GUIMARÃES GROSSI,Secretário(a) de Saúde
5143,MG,Miravânia,IDALINA VIANA MOTA,Secretário(a) de Saúde
5144,MG,MonteFormoso,JANIO MIRANDA RAMALHO,Secretário(a) de Saúde
5145,MG,Naque,VICTOR MARLLON TEIXEIRA DOS SANTOS,Secretário(a) de Saúde
5146,MG,Natalândia,NILMA DA SILVA ROSA,Secretário(a) de Saúde
5147,MG,NovaPorteirinha,MARIA APARECIDA SOUZA RODRIGUES,Secretário(a) de Saúde
5148,MG,NovoOrientedeMinas,DARCIANE CAMPOS JARDIM,Secretário(a) de Saúde
5149,MG,Novorizonte,RONIA CLEIA DOS SANTOS,Secretário(a) de Saúde
5150,MG,Olhos-d'Água,EDINA MARIA SANTOS ALVES,Secretário(a) de Saúde
5151,MG,Orizânia,TACIANA DA CUNHA SOUZA,Secretário(a) de Saúde
5152,MG,PadreCarvalho,FABIANA FELIX DA SILVA,Secretário(a) de Saúde
5153,MG,PaiPedro,LINDA DE CASSIA BATISTA,Secretário(a) de Saúde
5154,MG,Patis,SANDRO ALEX PEREIRA DOS SANTOS,Secretário(a) de Saúde
5155,MG,Periquito,CARLA ANDRADE DE SOUZA,Secretário(a) de Saúde
5156,MG,Pingo-d'Água,MARCIA APARECIDA DA ROCHA  REIS,Secretário(a) de Saúde
5157,MG,Pintópolis,ELZA NASCIMENTO SANTOS DE AGUIAR,Secretário(a) de Saúde
5158,MG,PontoChique,EVA FLAVIA MENDES FREIRE,Secretário(a) de Saúde
5159,MG,PontodosVolantes,LIDIANE RUFINO ALVES VIEIRA,Secretário(a) de Saúde
5160,MG,SantaCruzdeMinas,SANDRA ELISABETH CIPRIANI DE ANDRADE ,Secretário(a) de Saúde
5161,MG,SantaHelenadeMinas,RAUL RODRIGUES DA SILVA NETO,Secretário(a) de Saúde
5162,MG,SantoAntôniodoRetiro,ALVIMAR VALUAR DA SILVA,Secretário(a) de Saúde
5163,MG,SãoDomingosdasDores,ELIZANGELA QUINTANILHA GONÇALVES,Secretário(a) de Saúde
5164,MG,SãoJoãodaLagoa,FRANCINE ,Secretário(a) de Saúde
5165,MG,SãoJoãodasMissões,JONESVAN PEREIRA OLIVEIRA,Secretário(a) de Saúde
5166,MG,SãoJoaquimdeBicas,TALITA MARCELLE PAIVA,Secretário(a) de Saúde
5167,MG,SãoJosédaBarra,PAULO RENATO GOMES,Secretário(a) de Saúde
5168,MG,SãoSebastiãodaVargemAlegre,FLAVIA MARTINS BARBOSA,Secretário(a) de Saúde
5169,MG,SãoSebastiãodoAnta,MANOEL BATISTA,Secretário(a) de Saúde
5170,MG,Sarzedo,FABIANA CHAVES CABRAL,Secretário(a) de Saúde
5171,MG,Sem-Peixe,MARCIA FERREIRA ALVIM NARDY,Secretário(a) de Saúde
